561360,pv_20180422_app_user_profile_share_wechat_timeline_click,app_user_profile_share_wechat_timeline_click,晒一晒微信朋友圈分享点击PV,2815,2815,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561361,pv_20180422_app_user_profile_share_qq_click,app_user_profile_share_qq_click,晒一晒QQ分享点击PV,222,222,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561362,pv_20180422_app_user_profile_share_qzone_click,app_user_profile_share_qzone_click,晒一晒QQ空间分享点击PV,165,165,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561363,pv_20180422_app_user_profile_share_sina_click,app_user_profile_share_sina_click,晒一晒新浪微博分享点击PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561364,pv_20180422_app_user_profile_withdraw_cash_button_click,app_user_profile_withdraw_cash_button_click,点击提现PV,16648,16648,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561365,pv_20180422_app_user_profile_menu_bill_click,app_user_profile_menu_bill_click,点击收入明细菜单PV,17563,17563,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561366,pv_20180422_app_user_profile_menu_faq_click,app_user_profile_menu_faq_click,点击常见问题菜单PV,2,2,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561367,pv_20180422_app_user_profile_menu_point_shop_click,app_user_profile_menu_point_shop_click,点击兑换提现菜单PV,14007,14007,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561368,pv_20180422_app_user_profile_menu_tuia_click,app_user_profile_menu_tuia_click,点击红包福利菜单PV,5819,5819,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561369,pv_20180422_app_user_profile_act_task_record_click,app_user_profile_act_task_record_click,点击任务完成奖励展示框PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561370,pv_20180422_app_sign_sign_button_click,app_sign_sign_button_click,点击签到PV,45171,45171,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561371,pv_20180422_app_bind_parent_random_invite_code_button_click,app_bind_parent_random_invite_code_button_click,随机邀请码按钮点击PV,1294,1294,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561372,pv_20180422_app_task_show,app_task_show,日常赚钱页显示PV,251805,251805,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561373,pv_20180422_app_bind_parent_share_wechat_click,app_bind_parent_share_wechat_click,微信邀请分享点击PV,5762,5762,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561374,pv_20180422_app_bind_parent_share_wechat_success,app_bind_parent_share_wechat_success,微信邀请分享成功PV,263,263,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561375,pv_20180422_app_bind_parent_share_wechat_timeline_click,app_bind_parent_share_wechat_timeline_click,微信朋友圈邀请分享点击PV,1274,1274,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561376,pv_20180422_app_bind_parent_share_qq_click,app_bind_parent_share_qq_click,QQ邀请分享点击PV,322,322,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
